,cookie,time,interaction,conversion,conversion_value,channel
38632,333ofnFn7fB3DChA7f77n77B0,2018-07-25T12:23:33Z,impression,0,0.0,Facebook
38633,333ofnFn7fB3DChA7f77n77B0,2018-07-26T16:36:56Z,impression,0,0.0,Instagram
38634,333ofnFn7fB3DChA7f77n77B0,2018-07-27T10:54:30Z,impression,0,0.0,Instagram
38635,333ooDin9fF0ECfB0Ekf3kiDE,2018-07-19T19:47:14Z,impression,0,0.0,Online Video
38636,333ooDin9fF0ECfB0Ekf3kiDE,2018-07-29T10:55:47Z,impression,0,0.0,Paid Search
38637,333ooDin9fF0ECfB0Ekf3kiDE,2018-07-29T10:56:29Z,impression,0,0.0,Paid Search
38638,33700f39Bn333iiAnAEk7i79k,2018-07-27T02:29:07Z,impression,0,0.0,Online Display
38639,33700f39Bn333iiAnAEk7i79k,2018-07-28T04:37:48Z,impression,0,0.0,Online Display
38640,3370ACknDhEhDiBfFAi0DCB0k,2018-07-08T23:04:58Z,impression,0,0.0,Facebook
38641,3370ACknDhEhDiBfFAi0DCB0k,2018-07-12T16:52:55Z,impression,0,0.0,Facebook
38642,3370ACknDhEhDiBfFAi0DCB0k,2018-07-13T17:50:00Z,impression,0,0.0,Paid Search
38643,3370ACknDhEhDiBfFAi0DCB0k,2018-07-13T18:59:33Z,impression,0,0.0,Instagram
38644,3370Di9AiCo03DkfDk9f0hoEB,2018-07-06T19:53:51Z,conversion,1,7.0,Online Display
38645,3373CBAfCF7B00oBDFFnDohi0,2018-07-16T15:49:14Z,impression,0,0.0,Online Video
38646,3373CBAfCF7B00oBDFFnDohi0,2018-07-16T15:49:24Z,impression,0,0.0,Online Video
38647,3373CBAfCF7B00oBDFFnDohi0,2018-07-17T13:04:08Z,impression,0,0.0,Online Video
38648,3373CBAfCF7B00oBDFFnDohi0,2018-07-26T15:43:36Z,impression,0,0.0,Online Video
38649,3373CfBB3E9hiB79iCo7o0n0k,2018-07-10T12:30:38Z,impression,0,0.0,Paid Search
38650,3373CfBB3E9hiB79iCo7o0n0k,2018-07-16T12:42:25Z,impression,0,0.0,Paid Search
38651,3373FCoh9i3i9f9kEh0fo99C9,2018-07-13T18:11:04Z,impression,0,0.0,Paid Search
38652,337770hokf3BF9hoE9o9k7kFn,2018-07-03T14:06:12Z,impression,0,0.0,Facebook
38653,337770hokf3BF9hoE9o9k7kFn,2018-07-05T08:16:47Z,impression,0,0.0,Facebook
38654,337770hokf3BF9hoE9o9k7kFn,2018-07-13T18:10:03Z,impression,0,0.0,Paid Search
38655,3377f3AfBinofnFnk0D0fBAAh,2018-07-09T09:26:54Z,impression,0,0.0,Online Display
38656,3377h3nFBfn0CBfnE0nf7oooF,2018-07-27T20:44:42Z,impression,0,0.0,Online Video
38657,337937BBfAABCof9Df0C7EhB0,2018-07-16T15:10:19Z,impression,0,0.0,Facebook
38658,337937BBfAABCof9Df0C7EhB0,2018-07-16T15:10:55Z,impression,0,0.0,Instagram
38659,337937BBfAABCof9Df0C7EhB0,2018-07-24T19:32:22Z,impression,0,0.0,Facebook
38660,337937BBfAABCof9Df0C7EhB0,2018-07-29T18:53:32Z,impression,0,0.0,Facebook
38661,33793io09i3Dh0D73970hA7nF,2018-07-12T11:47:02Z,impression,0,0.0,Instagram
38662,33793io09i3Dh0D73970hA7nF,2018-07-12T17:13:58Z,impression,0,0.0,Facebook
38663,3379nDABnAko30BfAF7BhDf3f,2018-07-24T11:01:06Z,impression,0,0.0,Paid Search
38664,3379nh030AoFAC79hChAB0nfo,2018-07-24T10:09:40Z,impression,0,0.0,Online Display
38665,337AE9AnF7f3B93D9B3Cnnff7,2018-07-19T12:29:03Z,impression,0,0.0,Facebook
38666,337AE9AnF7f3B93D9B3Cnnff7,2018-07-22T14:28:39Z,impression,0,0.0,Facebook
38667,337AEAnh9F9hBE77iBoE7oBAA,2018-07-30T20:34:11Z,impression,0,0.0,Facebook
38668,337AEh0Ef0nhACBiFBAfn0iCh,2018-07-10T11:10:57Z,impression,0,0.0,Paid Search
38669,337AEh0Ef0nhACBiFBAfn0iCh,2018-07-10T11:11:09Z,impression,0,0.0,Paid Search
38670,337AEh0Ef0nhACBiFBAfn0iCh,2018-07-18T16:44:43Z,impression,0,0.0,Paid Search
38671,337AFBAEfk70Cf9DFEEBnCfEi,2018-07-02T07:38:58Z,impression,0,0.0,Online Display
38672,337AfCB3Eo9nohE9F00DBf9oE,2018-07-03T09:48:21Z,impression,0,0.0,Facebook
38673,337AfCB3Eo9nohE9F00DBf9oE,2018-07-24T10:38:26Z,impression,0,0.0,Instagram
38674,337BkE0C7B9Doi3FFDCfFkBFk,2018-07-07T15:33:33Z,impression,0,0.0,Paid Search
38675,337BkihfAkiA9CCkooC7Chihf,2018-07-20T09:40:49Z,impression,0,0.0,Facebook
38676,337Bon707o3nEFC9E3EFBAA0E,2018-07-25T19:47:37Z,impression,0,0.0,Online Video
38677,337Bon707o3nEFC9E3EFBAA0E,2018-07-25T19:50:22Z,impression,0,0.0,Online Video
38678,337Bon707o3nEFC9E3EFBAA0E,2018-07-25T19:51:06Z,impression,0,0.0,Online Video
38679,337C9f3Ek7F7BiCC7CACnkhkn,2018-07-20T21:42:18Z,impression,0,0.0,Online Video
38680,337C9f3Ek7F7BiCC7CACnkhkn,2018-07-29T14:03:05Z,conversion,1,6.5,Facebook
38681,337D9kkBA3n09k9BFkC9o9i97,2018-07-10T13:24:31Z,impression,0,0.0,Paid Search
38682,337D9kkBA3n09k9BFkC9o9i97,2018-07-10T15:38:20Z,impression,0,0.0,Paid Search
38683,337DC9oACkDf30nBik077hBiA,2018-07-04T13:31:05Z,impression,0,0.0,Facebook
38684,337DhA3A97AnCCfkAiif9n39D,2018-07-11T21:00:16Z,impression,0,0.0,Online Display
38685,337DhA3A97AnCCfkAiif9n39D,2018-07-11T21:00:35Z,impression,0,0.0,Online Display
38686,337DhB3kfh7onB7F9FkAi07kh,2018-07-30T10:25:42Z,impression,0,0.0,Paid Search
38687,337Di3iDiBCFBoFD3CDBfn0fo,2018-07-03T18:38:39Z,impression,0,0.0,Paid Search
38688,337Di3iDiBCFBoFD3CDBfn0fo,2018-07-12T14:35:25Z,impression,0,0.0,Online Display
38689,337E0fCEoEoBC3hhAConi933C,2018-07-06T14:18:51Z,impression,0,0.0,Paid Search
38690,337Ef3h3o333BFknhk7oCEkAF,2018-07-16T14:24:46Z,impression,0,0.0,Paid Search
38691,337EiCBi30hnhofAAAnCFE9oB,2018-07-27T00:50:20Z,impression,0,0.0,Paid Search
38692,337EkCCDfo7EhhkhCE7FoC0hC,2018-07-06T21:03:59Z,conversion,1,6.5,Online Display
38693,337EofA39o7hn77ABok33koAC,2018-07-16T11:30:25Z,impression,0,0.0,Online Video
38694,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-05T12:26:33Z,impression,0,0.0,Facebook
38695,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-05T14:11:01Z,impression,0,0.0,Facebook
38696,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-05T14:16:32Z,impression,0,0.0,Facebook
38697,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-05T14:26:32Z,impression,0,0.0,Facebook
38698,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-05T14:46:32Z,impression,0,0.0,Instagram
38699,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-05T14:56:32Z,impression,0,0.0,Facebook
38700,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-05T14:57:05Z,impression,0,0.0,Facebook
38701,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-05T15:06:32Z,impression,0,0.0,Facebook
38702,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-06T10:37:54Z,impression,0,0.0,Facebook
38703,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-06T10:38:33Z,impression,0,0.0,Instagram
38704,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-06T10:57:51Z,impression,0,0.0,Instagram
38705,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-06T10:59:25Z,impression,0,0.0,Facebook
38706,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-06T11:32:52Z,impression,0,0.0,Facebook
38707,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-06T11:34:21Z,impression,0,0.0,Facebook
38708,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-08T09:13:01Z,impression,0,0.0,Instagram
38709,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-08T09:13:37Z,impression,0,0.0,Instagram
38710,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-08T11:44:33Z,impression,0,0.0,Facebook
38711,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-08T11:45:05Z,impression,0,0.0,Facebook
38712,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-09T09:32:29Z,impression,0,0.0,Instagram
38713,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-09T11:13:18Z,impression,0,0.0,Facebook
38714,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-09T14:13:23Z,impression,0,0.0,Facebook
38715,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-10T12:44:27Z,impression,0,0.0,Instagram
38716,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-10T13:09:28Z,impression,0,0.0,Facebook
38717,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-10T13:11:40Z,impression,0,0.0,Facebook
38718,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-10T13:54:27Z,impression,0,0.0,Facebook
38719,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-12T10:16:16Z,impression,0,0.0,Facebook
38720,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-12T10:16:49Z,impression,0,0.0,Facebook
38721,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-12T10:32:38Z,impression,0,0.0,Facebook
38722,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-12T10:53:26Z,impression,0,0.0,Facebook
38723,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-12T12:56:09Z,impression,0,0.0,Facebook
38724,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-12T13:12:19Z,impression,0,0.0,Instagram
38725,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-12T13:55:07Z,impression,0,0.0,Facebook
38726,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-12T14:11:30Z,impression,0,0.0,Facebook
38727,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-12T14:12:21Z,impression,0,0.0,Facebook
38728,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-13T10:41:53Z,impression,0,0.0,Facebook
38729,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-13T10:57:46Z,impression,0,0.0,Instagram
38730,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-13T11:02:11Z,impression,0,0.0,Facebook
38731,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-15T08:41:14Z,impression,0,0.0,Facebook
38732,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-15T14:59:58Z,impression,0,0.0,Facebook
38733,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-16T08:35:57Z,impression,0,0.0,Facebook
38734,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-16T11:09:17Z,impression,0,0.0,Facebook
38735,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-16T11:25:40Z,impression,0,0.0,Facebook
38736,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-16T12:05:40Z,impression,0,0.0,Facebook
38737,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-16T14:24:49Z,impression,0,0.0,Instagram
38738,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-16T14:29:48Z,impression,0,0.0,Facebook
38739,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-17T10:04:47Z,impression,0,0.0,Instagram
38740,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-17T10:44:47Z,impression,0,0.0,Facebook
38741,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-17T10:49:46Z,impression,0,0.0,Instagram
38742,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-17T15:32:08Z,impression,0,0.0,Instagram
38743,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-17T15:32:40Z,impression,0,0.0,Facebook
38744,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-18T08:22:21Z,impression,0,0.0,Instagram
38745,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-18T10:54:37Z,impression,0,0.0,Instagram
38746,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-18T11:30:18Z,impression,0,0.0,Facebook
38747,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-18T11:30:50Z,impression,0,0.0,Facebook
38748,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-18T14:29:18Z,impression,0,0.0,Facebook
38749,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-18T14:59:19Z,impression,0,0.0,Facebook
38750,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-19T09:46:12Z,impression,0,0.0,Facebook
38751,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-19T12:19:04Z,impression,0,0.0,Facebook
38752,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-19T12:34:23Z,impression,0,0.0,Facebook
38753,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-19T12:34:57Z,impression,0,0.0,Instagram
38754,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-22T11:27:06Z,impression,0,0.0,Facebook
38755,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-22T11:51:30Z,impression,0,0.0,Facebook
38756,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-22T12:11:30Z,impression,0,0.0,Instagram
38757,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-22T12:48:52Z,impression,0,0.0,Facebook
38758,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-23T11:15:35Z,impression,0,0.0,Facebook
38759,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-23T11:45:34Z,impression,0,0.0,Facebook
38760,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-23T14:48:34Z,impression,0,0.0,Instagram
38761,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-23T14:49:07Z,impression,0,0.0,Instagram
38762,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-30T08:57:57Z,impression,0,0.0,Facebook
38763,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-30T12:54:38Z,impression,0,0.0,Facebook
38764,337Eoi9fF3Fk7hkEooEFhnhh9,2018-07-30T12:59:37Z,impression,0,0.0,Facebook
38765,337F3hB9foBBF9BAf90ECh7BC,2018-07-21T17:41:29Z,impression,0,0.0,Facebook
38766,337F7BE3C9B9EBCinnk0BAiEo,2018-07-25T19:41:14Z,impression,0,0.0,Online Video
38767,337FAAffi0fkn0h3DACBn9Eki,2018-07-28T21:02:21Z,impression,0,0.0,Online Display
38768,337FDhoo9ffFkhC3i7CnoDinf,2018-07-10T14:00:05Z,impression,0,0.0,Paid Search
38769,337FDhoo9ffFkhC3i7CnoDinf,2018-07-15T15:16:17Z,impression,0,0.0,Online Display
38770,337FiDi070fnhh9E7CBi903kE,2018-07-21T10:22:04Z,impression,0,0.0,Instagram
38771,337Fkh07BE7fkhBADioEiB3ok,2018-07-18T10:13:45Z,impression,0,0.0,Online Video
38772,337f0ifFifConh7kF7hE93niA,2018-07-09T22:26:50Z,impression,0,0.0,Instagram
38773,337f0ifFifConh7kF7hE93niA,2018-07-11T22:17:52Z,impression,0,0.0,Facebook
38774,337f0ifFifConh7kF7hE93niA,2018-07-13T21:13:12Z,impression,0,0.0,Facebook
38775,337f0ifFifConh7kF7hE93niA,2018-07-13T21:13:26Z,conversion,1,6.5,Facebook
38776,337f33h0F7nhBhfn090k0iFA9,2018-07-06T16:48:31Z,impression,0,0.0,Paid Search
38777,337f33h0F7nhBhfn090k0iFA9,2018-07-06T16:48:53Z,impression,0,0.0,Paid Search
38778,337fBCkCAAnDF3hAED9fCnoEC,2018-07-23T11:21:11Z,impression,0,0.0,Paid Search
38779,337foAE907CA7fiDBkEAAin7k,2018-07-03T11:52:07Z,impression,0,0.0,Paid Search
38780,337h070FEkCCE99700iEk9k3i,2018-07-07T18:40:33Z,impression,0,0.0,Paid Search
38781,337h070FEkCCE99700iEk9k3i,2018-07-14T15:13:57Z,impression,0,0.0,Paid Search
38782,337h3DFDohFDfhioB9fkno7nB,2018-07-23T09:41:36Z,impression,0,0.0,Paid Search
38783,337hBA099fChnkionhhn73ACB,2018-07-28T19:54:36Z,impression,0,0.0,Facebook
38784,337hnCFnABnEADDDkio00DfhC,2018-07-17T10:49:23Z,impression,0,0.0,Paid Search
38785,337hnCFnABnEADDDkio00DfhC,2018-07-22T14:50:11Z,impression,0,0.0,Online Display
38786,337iCB9EFFk9hAi0BAF7hA9Ai,2018-07-22T14:14:16Z,impression,0,0.0,Online Video
38787,337iEF90oDffik9in0noCkFn7,2018-07-01T17:55:45Z,impression,0,0.0,Online Display
38788,337iEF90oDffik9in0noCkFn7,2018-07-02T09:13:43Z,impression,0,0.0,Online Display
38789,337iEF90oDffik9in0noCkFn7,2018-07-04T18:37:58Z,impression,0,0.0,Paid Search
38790,337iEF90oDffik9in0noCkFn7,2018-07-11T13:52:11Z,impression,0,0.0,Paid Search
38791,337iEF90oDffik9in0noCkFn7,2018-07-19T10:49:33Z,impression,0,0.0,Online Display
38792,337ioAEio7oo3Do073090oFDn,2018-07-22T17:26:21Z,impression,0,0.0,Facebook
38793,337kfB3nDkCn9BAC03onCABBo,2018-07-11T23:17:39Z,impression,0,0.0,Online Video
38794,337kfB3nDkCn9BAC03onCABBo,2018-07-11T23:19:04Z,impression,0,0.0,Online Video
38795,337kfB3nDkCn9BAC03onCABBo,2018-07-11T23:23:44Z,impression,0,0.0,Online Video
38796,337kfB3nDkCn9BAC03onCABBo,2018-07-11T23:24:53Z,impression,0,0.0,Online Video
38797,337kfB3nDkCn9BAC03onCABBo,2018-07-13T00:27:27Z,impression,0,0.0,Online Video
38798,337n7fB0FiAB3iBiBo3C7DB79,2018-07-09T13:18:16Z,impression,0,0.0,Online Display
38799,337nk7hCnEhBCnB0if3AAAhBD,2018-07-16T12:53:09Z,impression,0,0.0,Paid Search
38800,337nk7hCnEhBCnB0if3AAAhBD,2018-07-16T12:54:23Z,impression,0,0.0,Paid Search
38801,337nk7hCnEhBCnB0if3AAAhBD,2018-07-16T12:55:03Z,impression,0,0.0,Paid Search
38802,337o03AACDA9F3h9C0n7EB9B0,2018-07-04T17:44:25Z,impression,0,0.0,Facebook
38803,337o03AACDA9F3h9C0n7EB9B0,2018-07-06T20:13:49Z,impression,0,0.0,Facebook
38804,337o03AACDA9F3h9C0n7EB9B0,2018-07-13T19:16:39Z,impression,0,0.0,Instagram
38805,337oABDnADhiCCnFkEEn9nn0D,2018-07-20T20:32:48Z,impression,0,0.0,Online Display
38806,337oABDnADhiCCnFkEEn9nn0D,2018-07-26T20:35:12Z,impression,0,0.0,Online Display
38807,337oABDnADhiCCnFkEEn9nn0D,2018-07-28T13:52:41Z,impression,0,0.0,Online Display
38808,337ooCfkkC9i0ohD0Chi0DB9E,2018-07-23T12:28:04Z,impression,0,0.0,Paid Search
38809,337ooCfkkC9i0ohD0Chi0DB9E,2018-07-28T13:15:06Z,impression,0,0.0,Facebook
38810,33909CBA7B0BfAffBBDCffCfi,2018-07-21T16:49:43Z,conversion,1,4.5,Online Video
38811,3390CBi3n77fkA0Dinhn7k3E0,2018-07-09T21:44:10Z,impression,0,0.0,Instagram
38812,3390D7AnCkFhFD90nAkf70CFB,2018-07-06T07:34:59Z,impression,0,0.0,Instagram
38813,3390D7AnCkFhFD90nAkf70CFB,2018-07-06T12:10:23Z,impression,0,0.0,Facebook
38814,3390Dn9f00koDnFofCfnfDkiF,2018-07-16T13:02:59Z,impression,0,0.0,Paid Search
38815,3390Dn9f00koDnFofCfnfDkiF,2018-07-16T13:03:29Z,impression,0,0.0,Paid Search
38816,3390Dn9f00koDnFofCfnfDkiF,2018-07-16T13:03:37Z,impression,0,0.0,Paid Search
38817,3390E97nC9EEnD09iBkFhk0if,2018-07-14T13:01:12Z,impression,0,0.0,Online Video
38818,3390E97nC9EEnD09iBkFhk0if,2018-07-21T16:47:04Z,impression,0,0.0,Online Video
38819,3390E97nC9EEnD09iBkFhk0if,2018-07-27T20:03:27Z,impression,0,0.0,Facebook
38820,3390FDF3AnofkB0BkffihoCBA,2018-07-18T10:21:28Z,impression,0,0.0,Paid Search
38821,3390FDF3AnofkB0BkffihoCBA,2018-07-18T10:21:28Z,impression,0,0.0,Paid Search
38822,3390fBkAE3hEhDfnBAkkfFDoi,2018-07-20T19:25:30Z,impression,0,0.0,Paid Search
38823,3390oFoC370f7EFhEfhf0n7Dk,2018-07-05T09:25:05Z,impression,0,0.0,Online Video
38824,3390oFoC370f7EFhEfhf0n7Dk,2018-07-15T10:39:19Z,impression,0,0.0,Online Video
38825,3390oFoC370f7EFhEfhf0n7Dk,2018-07-17T09:25:18Z,impression,0,0.0,Online Video
38826,3390oFoC370f7EFhEfhf0n7Dk,2018-07-18T10:17:49Z,conversion,1,4.5,Online Video
38827,3390ohfko9i0nEooFCfkD7EBn,2018-07-11T18:26:43Z,impression,0,0.0,Paid Search
38828,3390ohfko9i0nEooFCfkD7EBn,2018-07-13T09:58:16Z,impression,0,0.0,Paid Search
38829,339333nnfBnFBo7EB70E3390E,2018-07-25T07:52:10Z,impression,0,0.0,Facebook
38830,33933DA3n3hkDnD0fn700iDD7,2018-07-04T12:02:03Z,impression,0,0.0,Paid Search
38831,33933DA3n3hkDnD0fn700iDD7,2018-07-06T09:08:53Z,impression,0,0.0,Instagram
38832,33933DA3n3hkDnD0fn700iDD7,2018-07-12T20:41:29Z,impression,0,0.0,Online Video
38833,33933DA3n3hkDnD0fn700iDD7,2018-07-12T20:42:27Z,impression,0,0.0,Online Video
38834,33933DA3n3hkDnD0fn700iDD7,2018-07-12T20:42:41Z,impression,0,0.0,Online Video
38835,33933DA3n3hkDnD0fn700iDD7,2018-07-12T20:43:26Z,impression,0,0.0,Online Video
38836,33933DA3n3hkDnD0fn700iDD7,2018-07-20T16:53:20Z,impression,0,0.0,Online Video
38837,33933DA3n3hkDnD0fn700iDD7,2018-07-21T19:07:54Z,impression,0,0.0,Online Video
38838,33933DA3n3hkDnD0fn700iDD7,2018-07-21T19:08:18Z,impression,0,0.0,Online Video
38839,33933DA3n3hkDnD0fn700iDD7,2018-07-21T19:08:36Z,impression,0,0.0,Online Video
38840,33933DA3n3hkDnD0fn700iDD7,2018-07-22T17:19:16Z,impression,0,0.0,Online Video
38841,33933DA3n3hkDnD0fn700iDD7,2018-07-22T17:19:37Z,impression,0,0.0,Online Video
38842,33933DA3n3hkDnD0fn700iDD7,2018-07-22T17:20:10Z,impression,0,0.0,Online Video
38843,33933DA3n3hkDnD0fn700iDD7,2018-07-22T19:08:45Z,impression,0,0.0,Online Video
38844,33933DA3n3hkDnD0fn700iDD7,2018-07-23T11:38:05Z,impression,0,0.0,Instagram
38845,33933DA3n3hkDnD0fn700iDD7,2018-07-23T11:38:38Z,impression,0,0.0,Instagram
38846,33933DA3n3hkDnD0fn700iDD7,2018-07-23T17:21:54Z,impression,0,0.0,Online Video
38847,33933DA3n3hkDnD0fn700iDD7,2018-07-23T17:22:05Z,impression,0,0.0,Online Video
38848,33933DA3n3hkDnD0fn700iDD7,2018-07-23T17:22:08Z,impression,0,0.0,Online Video
38849,3393BEkk3EfonF9oFFkF0CEhi,2018-07-18T21:16:00Z,impression,0,0.0,Facebook
38850,3393f7ihFkDio77AAFB73DFof,2018-07-10T21:23:51Z,impression,0,0.0,Paid Search
38851,3393f7ihFkDio77AAFB73DFof,2018-07-11T20:24:05Z,impression,0,0.0,Paid Search
38852,3393f7ihFkDio77AAFB73DFof,2018-07-11T22:32:35Z,impression,0,0.0,Paid Search
38853,3393f7ihFkDio77AAFB73DFof,2018-07-27T15:22:06Z,impression,0,0.0,Online Video
38854,3393f7ihFkDio77AAFB73DFof,2018-07-27T15:22:19Z,impression,0,0.0,Online Video
38855,3393fABi70EE7DD9k0A3D7Cn7,2018-07-07T09:19:48Z,impression,0,0.0,Facebook
38856,3393fABi70EE7DD9k0A3D7Cn7,2018-07-14T09:22:40Z,impression,0,0.0,Online Display
38857,3393fABi70EE7DD9k0A3D7Cn7,2018-07-14T09:23:43Z,impression,0,0.0,Online Display
38858,3393fABi70EE7DD9k0A3D7Cn7,2018-07-18T18:41:58Z,impression,0,0.0,Facebook
38859,3393fABi70EE7DD9k0A3D7Cn7,2018-07-19T20:44:01Z,impression,0,0.0,Facebook
38860,3393fABi70EE7DD9k0A3D7Cn7,2018-07-26T11:46:04Z,impression,0,0.0,Online Display
38861,3393fABi70EE7DD9k0A3D7Cn7,2018-07-28T10:46:23Z,impression,0,0.0,Paid Search
38862,3393fABi70EE7DD9k0A3D7Cn7,2018-07-28T10:47:36Z,impression,0,0.0,Paid Search
38863,3393fABi70EE7DD9k0A3D7Cn7,2018-07-28T10:47:57Z,impression,0,0.0,Paid Search
38864,3393nEC0C99h7ffk9nEhn7AEC,2018-07-05T22:57:13Z,impression,0,0.0,Online Video
38865,3393nEC0C99h7ffk9nEhn7AEC,2018-07-05T23:02:22Z,impression,0,0.0,Online Video
38866,3397333hfEBk3EBiBk0AfAD0A,2018-07-02T16:50:42Z,impression,0,0.0,Facebook
38867,3397333hfEBk3EBiBk0AfAD0A,2018-07-10T12:53:09Z,impression,0,0.0,Paid Search
38868,33973iFChDAnn3F3A7ffiE9D0,2018-07-25T17:14:02Z,impression,0,0.0,Online Video
38869,33973iFChDAnn3F3A7ffiE9D0,2018-07-28T13:11:21Z,impression,0,0.0,Paid Search
38870,33977DA9Ffn3fk0AChF93Bn7o,2018-07-09T13:57:10Z,impression,0,0.0,Paid Search
38871,3397AEi7CDnhBAh37D9BBnfBF,2018-07-03T19:21:35Z,impression,0,0.0,Online Video
38872,3397AEi7CDnhBAh37D9BBnfBF,2018-07-08T19:33:32Z,impression,0,0.0,Online Video
38873,3397AEi7CDnhBAh37D9BBnfBF,2018-07-09T20:37:48Z,impression,0,0.0,Online Video
38874,3397AEi7CDnhBAh37D9BBnfBF,2018-07-12T20:16:05Z,impression,0,0.0,Online Video
38875,3397AEi7CDnhBAh37D9BBnfBF,2018-07-12T20:16:30Z,conversion,1,7.0,Online Video
38876,3397C7in9hFh0DFoBBDB9ooC0,2018-07-15T13:07:33Z,impression,0,0.0,Paid Search
38877,3397EACiB0CFF33CAo0ifnhFo,2018-07-15T14:04:19Z,impression,0,0.0,Online Display
38878,3397hBino7kBEBin73ihn9CB9,2018-07-05T09:32:55Z,impression,0,0.0,Facebook
38879,3397hBino7kBEBin73ihn9CB9,2018-07-07T12:43:17Z,impression,0,0.0,Facebook
38880,3397hBino7kBEBin73ihn9CB9,2018-07-07T15:02:50Z,impression,0,0.0,Facebook
38881,3397hBino7kBEBin73ihn9CB9,2018-07-21T14:44:04Z,impression,0,0.0,Online Video
38882,3397hBino7kBEBin73ihn9CB9,2018-07-29T11:06:41Z,impression,0,0.0,Paid Search
38883,3399A3fChC7niCfDnDo9ABEF0,2018-07-07T08:20:38Z,impression,0,0.0,Instagram
38884,3399A3fChC7niCfDnDo9ABEF0,2018-07-21T18:20:32Z,impression,0,0.0,Facebook
38885,3399AAhE30CnkBhkhh0EC3EBD,2018-07-08T12:08:35Z,impression,0,0.0,Paid Search
